frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0.000,  0.98,  1, 0.00, 0.00, 0.39, 0.00, 0.22, 0.43, 0.00, 0.05, 0.00, 0.00, 0.11, 1.01, 0.00, 0.00, 1.14, 1.46, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2,  0.000,  0.98,  1, 0.00, 0.00, 0.56, 0.00, 0.19, 0.56, 0.00, 0.14, 0.00, 0.00, 0.04, 1.02, 0.00, 0.00, 1.08, 1.36, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3,  0.000,  0.98,  1, 0.00, 0.00, 0.64, 0.14, 0.20, 0.57, 0.00, 0.15, 0.00, 0.00, 0.06, 1.04, 0.00, 0.00, 1.00, 1.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
4,  0.000,  0.98,  1, 0.00, 0.00, 0.68, 0.14, 0.23, 0.52, 0.00, 0.10, 0.00, 0.00, 0.16, 1.10, 0.00, 0.00, 1.01, 1.33, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
5,  0.000,  0.98,  1, 0.00, 0.00, 0.63, 0.14, 0.30, 0.38, 0.00, 0.10, 0.00, 0.00, 0.19, 0.98, 0.00, 0.00, 0.99, 1.23, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
6,  0.000,  0.98,  1, 0.00, 0.00, 0.63, 0.00, 0.35, 0.43, 0.00, 0.10, 0.00, 0.00, 0.13, 0.89, 0.00, 0.00, 1.04, 1.29, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
7,  0.000,  0.98,  1, 0.00, 0.00, 0.71, 0.00, 0.34, 0.44, 0.00, 0.06, 0.00, 0.00, 0.08, 0.85, 0.00, 0.00, 1.10, 1.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
8,  0.000,  0.98,  1, 0.00, 0.00, 0.76, 0.00, 0.31, 0.49, 0.00, 0.10, 0.00, 0.00, 0.09, 0.77, 0.00, 0.00, 1.11, 1.35, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9,  0.000,  0.98,  1, 0.02, 0.02, 0.76, 0.00, 0.29, 0.43, 0.00, 0.13, 0.00, 0.00, 0.26, 0.87, 0.00, 0.00, 1.05, 1.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
10,  0.000,  0.98,  1, 0.02, 0.02, 0.67, 0.00, 0.31, 0.39, 0.00, 0.17, 0.00, 0.00, 0.32, 0.84, 0.00, 0.00, 0.94, 1.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
11,  0.000,  0.98,  1, 0.04, 0.02, 0.65, 0.00, 0.30, 0.49, 0.00, 0.09, 0.00, 0.00, 0.32, 0.98, 0.00, 0.00, 0.90, 1.27, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
12,  0.000,  0.98,  1, 0.05, 0.05, 0.65, 0.00, 0.32, 0.54, 0.00, 0.06, 0.00, 0.00, 0.14, 0.90, 0.00, 0.00, 0.96, 1.27, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
13,  0.000,  0.98,  1, 0.05, 0.09, 0.65, 0.00, 0.33, 0.57, 0.00, 0.13, 0.00, 0.00, 0.04, 0.83, 0.00, 0.00, 1.13, 1.36, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
