frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.30, 0.00, 0.00, 0.25, 0.70, 0.02, 0.23, 0.00, 0.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.29, 0.00, 0.05, 0.14, 0.64, 0.13, 0.30, 0.22, 0.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0.000,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.31, 0.00, 0.05, 0.05, 0.55, 0.16, 0.24, 0.37, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0.000,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 0.19, 0.00, 0.05, 0.01, 0.30, 0.12, 0.15, 0.29, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.21, 0.09, 0.09, 0.15, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0.000,  0.98,  1, 0.00, 0.00, 0.17, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.07, 0.10, 0.14, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0.000,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.09, 0.14, 0.09, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0.000,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.02, 0.14, 0.16, 0.01, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0.000,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 0.15, 0.00, 0.01, 0.00, 0.02, 0.10, 0.10, 0.01, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0.000,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.00, 0.20, 0.00, 0.05, 0.00, 0.00, 0.01, 0.07, 0.01, 0.04, 0.05, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0.000,  0.98,  1, 0.09, 0.02, 0.13, 0.00, 0.00, 0.23, 0.00, 0.12, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.21, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0.000,  0.98,  1, 0.50, 0.35, 0.20, 0.00, 0.00, 0.24, 0.00, 0.16, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.42, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0.000,  0.98,  1, 1.14, 0.63, 0.35, 0.03, 0.00, 0.17, 0.00, 0.17, 0.04, 0.00, 0.00, 0.06, 0.05, 0.00, 0.70, 0.87, 0.82, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
14,  0.000,  0.98,  1, 1.92, 0.97, 0.56, 0.05, 0.00, 0.12, 0.00, 0.13, 0.09, 0.00, 0.00, 0.05, 0.05, 0.00, 0.95, 1.43, 1.91, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
