frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0.000,  0.98,  1, 0.00, 0.00, 0.97, 0.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.48, 0.24, 0.13, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0.000,  0.98,  1, 0.00, 0.00, 1.04, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 0.53, 0.24, 0.12, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0.000,  0.98,  1, 0.00, 0.00, 1.04, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.61, 0.20, 0.10, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0.000,  0.98,  1, 0.01, 0.03, 0.97, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.64, 0.30, 0.12, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0.000,  0.98,  1, 0.01, 0.03, 1.03, 0.01, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.12, 0.61, 0.32, 0.11, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0.000,  0.98,  1, 0.01, 0.03, 1.06, 0.05, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.02, 0.56, 0.43, 0.12, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0.000,  0.98,  1, 0.00, 0.00, 1.07, 0.05, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.04, 0.41, 0.27, 0.07, 0.30, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0.000,  0.98,  1, 0.00, 0.00, 1.11, 0.28, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.05, 0.37, 0.14, 0.04, 0.91, 0.40, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0.000,  0.98,  1, 0.00, 0.00, 1.29, 0.24, 0.00, 0.17, 0.05, 0.00, 0.00, 0.00, 0.06, 0.28, 0.00, 0.00, 1.38, 0.77, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
10,  0.000,  0.98,  1, 0.23, 0.00, 1.52, 0.24, 0.00, 0.34, 0.13, 0.00, 0.00, 0.00, 0.04, 0.21, 0.01, 0.00, 1.66, 1.07, 0.88, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
11,  0.000,  0.98,  1, 0.33, 0.01, 1.62, 0.00, 0.00, 0.73, 0.19, 0.00, 0.00, 0.00, 0.03, 0.18, 0.07, 0.00, 1.67, 1.12, 1.64, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
12,  0.000,  0.98,  1, 0.33, 0.01, 1.59, 0.00, 0.00, 0.90, 0.27, 0.00, 0.00, 0.00, 0.10, 0.09, 0.09, 0.00, 1.77, 1.03, 1.86, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
13,  0.000,  0.98,  1, 0.10, 0.01, 1.61, 0.00, 0.00, 1.02, 0.38, 0.00, 0.00, 0.00, 0.12, 0.07, 0.08, 0.00, 1.85, 1.05, 1.38, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
14,  0.000,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 0.00, 0.74, 0.44, 0.00, 0.00, 0.00, 0.18, 0.01, 0.02, 0.00, 1.85, 0.96, 0.81, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
15,  0.000,  0.98,  1, 0.00, 0.00, 1.57, 0.00, 0.00, 0.46, 0.42, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 1.88, 1.07, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
16,  0.000,  0.98,  1, 0.00, 0.00, 1.52, 0.00, 0.00, 0.18, 0.23, 0.00, 0.00, 0.00, 0.07, 0.17, 0.06, 0.00, 1.58, 0.83, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
17,  0.000,  0.98,  1, 0.05, 0.00, 1.55, 0.00, 0.00, 0.15, 0.09, 0.00, 0.00, 0.00, 0.07, 0.49, 0.08, 0.01, 0.95, 0.64, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
18,  0.000,  0.98,  1, 0.05, 0.00, 1.37, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.16, 0.75, 0.08, 0.11, 0.31, 0.29, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
