frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0.000,  0.98,  1, 0.01, 0.21, 0.13, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.09, 0.06, 0.00, 0.00, 0.59, 0.44, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0.000,  0.98,  1, 0.12, 0.22, 0.23, 0.07, 0.00, 0.24, 0.00, 0.37, 0.00, 0.00, 0.03, 0.05, 0.02, 0.00, 0.57, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0.000,  0.98,  1, 0.15, 0.15, 0.32, 0.11, 0.00, 0.25, 0.00, 0.39, 0.00, 0.00, 0.00, 0.03, 0.07, 0.00, 0.53, 0.39, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0.000,  0.98,  1, 0.10, 0.12, 0.30, 0.04, 0.00, 0.30, 0.00, 0.38, 0.00, 0.00, 0.00, 0.01, 0.07, 0.01, 0.50, 0.35, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0.000,  0.98,  1, 0.03, 0.05, 0.31, 0.04, 0.00, 0.17, 0.00, 0.36, 0.00, 0.00, 0.00, 0.02, 0.09, 0.01, 0.54, 0.34, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0.000,  0.98,  1, 0.03, 0.05, 0.20, 0.00, 0.00, 0.27, 0.00, 0.42, 0.00, 0.01, 0.00, 0.09, 0.09, 0.01, 0.49, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0.000,  0.98,  1, 0.03, 0.00, 0.21, 0.00, 0.00, 0.44, 0.00, 0.41, 0.00, 0.01, 0.03, 0.12, 0.11, 0.00, 0.50, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0.000,  0.98,  1, 0.05, 0.00, 0.27, 0.00, 0.00, 0.46, 0.00, 0.46, 0.00, 0.01, 0.03, 0.17, 0.07, 0.01, 0.43, 0.38, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0.000,  0.98,  1, 0.04, 0.01, 0.35, 0.04, 0.00, 0.39, 0.00, 0.37, 0.00, 0.00, 0.06, 0.13, 0.02, 0.01, 0.48, 0.35, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0.000,  0.98,  1, 0.04, 0.04, 0.37, 0.04, 0.00, 0.18, 0.00, 0.36, 0.00, 0.00, 0.03, 0.11, 0.00, 0.01, 0.45, 0.28, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0.000,  0.98,  1, 0.02, 0.09, 0.36, 0.04, 0.00, 0.15, 0.00, 0.40, 0.00, 0.02, 0.03, 0.04, 0.08, 0.02, 0.34, 0.25, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0.000,  0.98,  1, 0.02, 0.08, 0.37, 0.00, 0.00, 0.31, 0.00, 0.44, 0.00, 0.08, 0.00, 0.07, 0.15, 0.03, 0.25, 0.21, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0.000,  0.98,  1, 0.02, 0.05, 0.33, 0.00, 0.00, 0.46, 0.00, 0.43, 0.00, 0.08, 0.00, 0.10, 0.24, 0.07, 0.24, 0.15, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0.000,  0.98,  1, 0.02, 0.00, 0.30, 0.00, 0.00, 0.43, 0.00, 0.49, 0.00, 0.10, 0.00, 0.19, 0.17, 0.10, 0.28, 0.23, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0.000,  0.98,  1, 0.00, 0.00, 0.28, 0.05, 0.00, 0.27, 0.00, 0.45, 0.00, 0.05, 0.00, 0.14, 0.09, 0.09, 0.57, 0.55, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0.000,  0.98,  1, 0.00, 0.00, 0.29, 0.11, 0.00, 0.13, 0.00, 0.57, 0.00, 0.06, 0.00, 0.11, 0.01, 0.05, 0.81, 1.00, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0.000,  0.98,  1, 0.05, 0.00, 0.28, 0.11, 0.00, 0.24, 0.00, 0.59, 0.00, 0.06, 0.00, 0.02, 0.11, 0.00, 0.99, 1.17, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0.000,  0.98,  1, 0.05, 0.03, 0.29, 0.06, 0.00, 0.30, 0.00, 0.66, 0.00, 0.10, 0.00, 0.03, 0.23, 0.01, 0.77, 0.80, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0.000,  0.98,  1, 0.05, 0.03, 0.22, 0.01, 0.00, 0.41, 0.00, 0.57, 0.00, 0.08, 0.00, 0.03, 0.26, 0.02, 0.59, 0.35, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0.000,  0.98,  1, 0.01, 0.10, 0.26, 0.01, 0.00, 0.61, 0.00, 0.51, 0.00, 0.04, 0.00, 0.03, 0.15, 0.02, 0.43, 0.03, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0.000,  0.98,  1, 0.01, 0.06, 0.43, 0.00, 0.00, 0.75, 0.00, 0.52, 0.02, 0.00, 0.00, 0.00, 0.07, 0.01, 0.49, 0.08, 1.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.02, 0.06, 0.68, 0.00, 0.00, 0.67, 0.00, 0.57, 0.04, 0.11, 0.00, 0.02, 0.11, 0.00, 0.60, 0.31, 2.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.04, 0.00, 0.82, 0.00, 0.00, 0.69, 0.00, 0.56, 0.04, 0.11, 0.00, 0.02, 0.11, 0.00, 0.58, 0.57, 2.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.07, 0.00, 0.82, 0.00, 0.00, 0.84, 0.00, 0.48, 0.02, 0.11, 0.04, 0.10, 0.07, 0.00, 0.39, 0.85, 2.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.14, 0.00, 0.85, 0.00, 0.00, 1.12, 0.00, 0.43, 0.00, 0.00, 0.14, 0.15, 0.00, 0.07, 0.11, 1.03, 1.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.11, 0.00, 0.81, 0.00, 0.00, 1.01, 0.00, 0.50, 0.00, 0.00, 0.23, 0.22, 0.00, 0.07, 0.04, 1.32, 1.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
27,  0.000,  0.98,  1, 0.10, 0.00, 0.74, 0.00, 0.00, 0.89, 0.00, 0.72, 0.00, 0.00, 0.19, 0.22, 0.00, 0.07, 0.35, 1.35, 0.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.02, 0.00, 0.59, 0.00, 0.00, 0.77, 0.00, 0.97, 0.00, 0.01, 0.18, 0.18, 0.00, 0.00, 0.73, 1.14, 0.49, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.02, 0.00, 0.50, 0.04, 0.00, 0.74, 0.00, 1.03, 0.00, 0.01, 0.16, 0.13, 0.00, 0.00, 1.00, 0.74, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.00, 0.00, 0.40, 0.04, 0.00, 0.69, 0.00, 0.87, 0.00, 0.01, 0.16, 0.09, 0.00, 0.00, 0.99, 0.52, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.00, 0.00, 0.34, 0.04, 0.00, 0.55, 0.02, 0.69, 0.00, 0.00, 0.13, 0.09, 0.00, 0.00, 0.80, 0.48, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
