frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0.000,  0.98,  1, 0.00, 0.00, 1.99, 0.00, 0.00, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.16, 0.00, 0.75, 0.61, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0.000,  0.98,  1, 0.00, 0.00, 1.55, 0.00, 0.00, 0.87, 0.06, 0.00, 0.00, 0.00, 0.12, 0.48, 0.07, 0.00, 0.77, 0.93, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0.000,  0.98,  1, 0.03, 0.00, 1.40, 0.00, 0.00, 0.79, 0.11, 0.00, 0.00, 0.00, 0.25, 0.45, 0.03, 0.00, 0.73, 1.08, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0.000,  0.98,  1, 0.03, 0.00, 1.42, 0.00, 0.00, 0.64, 0.14, 0.00, 0.00, 0.00, 0.26, 0.30, 0.05, 0.00, 0.81, 1.06, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0.000,  0.98,  1, 0.03, 0.00, 1.34, 0.00, 0.00, 0.54, 0.14, 0.00, 0.00, 0.00, 0.18, 0.18, 0.09, 0.00, 0.79, 1.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0.000,  0.98,  1, 0.00, 0.00, 1.30, 0.00, 0.00, 0.68, 0.12, 0.00, 0.00, 0.00, 0.05, 0.15, 0.08, 0.00, 0.76, 1.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0.000,  0.98,  1, 0.03, 0.00, 1.36, 0.00, 0.00, 0.82, 0.19, 0.00, 0.00, 0.00, 0.00, 0.14, 0.08, 0.00, 0.67, 1.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0.000,  0.98,  1, 0.06, 0.00, 1.43, 0.00, 0.00, 0.98, 0.21, 0.00, 0.00, 0.00, 0.00, 0.11, 0.03, 0.00, 0.63, 0.95, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0.000,  0.98,  1, 0.12, 0.00, 1.52, 0.00, 0.00, 1.01, 0.26, 0.00, 0.00, 0.00, 0.00, 0.07, 0.03, 0.00, 0.62, 0.81, 0.36, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
10,  0.000,  0.98,  1, 0.37, 0.02, 1.58, 0.00, 0.00, 0.94, 0.19, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.64, 0.84, 1.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
11,  0.000,  0.98,  1, 0.61, 0.11, 1.65, 0.00, 0.00, 1.01, 0.14, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.54, 0.93, 1.90, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
12,  0.000,  0.98,  1, 0.66, 0.11, 1.67, 0.00, 0.00, 1.02, 0.13, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.37, 1.01, 1.78, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
13,  0.000,  0.98,  1, 0.49, 0.09, 1.71, 0.00, 0.00, 1.07, 0.16, 0.00, 0.00, 0.00, 0.00, 0.51, 0.00, 0.00, 0.14, 0.88, 1.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
14,  0.000,  0.98,  1, 0.36, 0.00, 1.70, 0.00, 0.00, 0.94, 0.15, 0.00, 0.00, 0.00, 0.00, 0.63, 0.00, 0.02, 0.00, 0.86, 0.36, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
15,  0.000,  0.98,  1, 0.35, 0.00, 1.61, 0.00, 0.00, 0.93, 0.06, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.03, 0.00, 0.80, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
16,  0.000,  0.98,  1, 0.27, 0.00, 1.52, 0.00, 0.00, 0.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.58, 0.00, 0.03, 0.00, 0.94, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
17,  0.000,  0.98,  1, 0.21, 0.00, 1.47, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.41, 0.00, 0.01, 0.10, 0.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
18,  0.000,  0.98,  1, 0.14, 0.00, 1.57, 0.00, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 0.25, 0.83, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
19,  0.000,  0.98,  1, 0.19, 0.00, 1.67, 0.00, 0.00, 1.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.25, 0.76, 0.34, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
20,  0.000,  0.98,  1, 0.57, 0.14, 1.67, 0.00, 0.00, 0.92, 0.00, 0.00, 0.00, 0.00, 0.01, 0.32, 0.00, 0.00, 0.15, 0.54, 1.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
21,  0.000,  0.98,  1, 0.82, 0.44, 1.33, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.08, 0.42, 0.10, 0.00, 0.00, 0.27, 2.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.94, 0.58, 1.13, 0.00, 0.00, 0.86, 0.03, 0.00, 0.00, 0.00, 0.24, 0.35, 0.20, 0.00, 0.19, 0.04, 2.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.69, 0.57, 1.03, 0.00, 0.00, 1.09, 0.12, 0.00, 0.07, 0.00, 0.23, 0.21, 0.20, 0.00, 0.75, 0.04, 1.51, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.55, 0.27, 1.03, 0.00, 0.00, 1.29, 0.15, 0.00, 0.07, 0.00, 0.18, 0.07, 0.19, 0.00, 1.23, 0.18, 0.59, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.59, 0.13, 1.04, 0.00, 0.00, 1.10, 0.13, 0.00, 0.07, 0.00, 0.16, 0.00, 0.09, 0.00, 1.59, 0.34, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.74, 0.05, 1.11, 0.00, 0.00, 0.98, 0.03, 0.00, 0.00, 0.00, 0.23, 0.00, 0.14, 0.00, 1.50, 0.56, 0.24, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.94, 0.09, 1.21, 0.00, 0.00, 0.99, 0.00, 0.00, 0.00, 0.00, 0.21, 0.01, 0.05, 0.00, 1.37, 0.57, 0.27, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 1.09, 0.18, 1.15, 0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.07, 0.03, 0.05, 0.00, 1.14, 0.51, 0.21, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 1.22, 0.25, 1.09, 0.00, 0.00, 1.20, 0.00, 0.00, 0.00, 0.00, 0.07, 0.05, 0.00, 0.00, 0.88, 0.37, 0.10, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 1.37, 0.30, 1.08, 0.00, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.07, 0.04, 0.00, 0.00, 0.64, 0.23, 0.08, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 1.42, 0.39, 1.15, 0.00, 0.00, 1.01, 0.00, 0.00, 0.00, 0.00, 0.07, 0.01, 0.00, 0.00, 0.52, 0.08, 0.24, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0.000,  0.98,  1, 1.59, 0.42, 1.21, 0.00, 0.00, 0.92, 0.00, 0.00, 0.00, 0.00, 0.09, 0.01, 0.09, 0.00, 0.59, 0.11, 1.01, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0.000,  0.98,  1, 1.91, 0.75, 1.25, 0.04, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.09, 0.01, 0.28, 0.00, 0.82, 0.14, 1.95, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 2.11, 0.89, 1.31, 0.04, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.09, 0.03, 0.38, 0.00, 0.80, 0.14, 2.40, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0.000,  0.98,  1, 2.05, 1.17, 1.33, 0.04, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.05, 0.07, 0.31, 0.00, 0.76, 0.04, 1.95, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
36,  0.000,  0.98,  1, 1.87, 0.97, 1.27, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 0.19, 0.16, 0.16, 0.00, 0.82, 0.10, 1.06, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37,  0.000,  0.98,  1, 1.62, 0.85, 1.20, 0.00, 0.00, 0.74, 0.00, 0.00, 0.00, 0.00, 0.35, 0.14, 0.07, 0.00, 1.13, 0.44, 0.46, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38,  0.000,  0.98,  1, 1.20, 0.42, 1.08, 0.00, 0.00, 0.93, 0.02, 0.00, 0.00, 0.00, 0.34, 0.12, 0.04, 0.00, 1.30, 0.79, 0.12, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39,  0.000,  0.98,  1, 0.55, 0.21, 1.04, 0.00, 0.00, 1.06, 0.07, 0.00, 0.00, 0.00, 0.20, 0.15, 0.02, 0.00, 1.18, 0.87, 0.05, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
